0.55	1.52834	0.0205072	0.122267
0.65	0.971095	0.0121813	0.0776876
0.75	0.637272	0.00775554	0.0509818
0.85	0.421628	0.00501413	0.0337302
0.95	0.279364	0.00327791	0.0223491
1.05	0.192426	0.00226492	0.0153941
1.15	0.132787	0.00156867	0.010623
1.25	0.0933511	0.00111376	0.00746809
1.35	0.0654572	0.000778701	0.00523658
1.45	0.0473884	0.000566534	0.00379107
1.55	0.0346611	0.000421304	0.00277289
1.65	0.02452	0.000296998	0.0019616
1.75	0.0185403	0.000229522	0.00148322
1.85	0.0133661	0.000166698	0.00106929
1.95	0.0101153	0.000128947	0.000809224
2.1	0.0067931	6.43455e-05	0.000543448
2.3	0.00392306	3.97968e-05	0.000313845
2.5	0.0023695	2.7278e-05	0.00018956
2.7	0.00147865	1.99454e-05	0.000118292
2.9	0.000918011	1.51478e-05	7.34409e-05
3.25	0.000446667	6.76787e-06	4.02e-05
3.75	0.000154305	4.37323e-06	1.38875e-05
4.25	5.53414e-05	2.84906e-06	4.98073e-06
4.75	2.46875e-05	2.15299e-06	2.22187e-06
